5	16129291	sha1:b41b0f3f6a781f633b27df9c546b9e0cf138ba5c	http://appldnld.apple.com/osxassets/058-55450-2016008023-8A4D782E-661F-11E6-B483-D75733D2D062/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/2d2b503155603a6bf1b3a33120009ae963986eb2.zip	Turkish.dictionary	Arkadaş Türkçe Sözlük
6	4824370	sha1:7b89851376cad8ac803a888e125aaca61b3f89c1	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/0837a760353f9db422ce72d92ca68e42a7f42826.zip	Apple Dictionary.dictionary	Apple Dictionary
6	14833871	sha1:d3b8d0c48db4ba791c82f531ff65ca66b0bebba8	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/501f22067eb3ce5dd35e7565699c22511ffbff0f.zip	Danish.dictionary	Politikens Nudansk Ordbog
6	12501290	sha1:a1722f9a1614179b11959acd28c9b2f3f1b245b0	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/172165d7692ae7d71f7b52bf0b668080aa98f236.zip	Dutch - English.dictionary	Prisma Handwoordenboek Engels
6	11777849	sha1:0ef1f0dd47b7bc5a3d3c6ce31d9d9ae3dacfa5b6	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/07820537a1e4fdf76e2e7f4ba5691c0443900e69.zip	Dutch.dictionary	Prisma woordenboek Nederlands
6	23627616	sha1:10c4a2e7604750b89e30168e079a761d28c3920d	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/b3a30f85fd00c5915fd95bbb9dd2570d00f4be57.zip	French - English.dictionary	Oxford-Hachette French Dictionary
6	9307679	sha1:3e5ee2776392dfa812cab4a3df35d9fa5cda0585	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/1affab55f6fae807a6278e312e1ce217974f1cba.zip	French.dictionary	Multidictionnaire de la langue française
6	31771605	sha1:a55020b7ebbd93724a5921d9701008ee58adc9ac	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/7c086b7de17c00a3f48a276845a06a89b07e2bc6.zip	German - English.dictionary	Oxford German Dictionary
6	46300239	sha1:6abad5770f921bec4a3a669999eb7dfeccc8262a	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/0fada33c11631ecc3fe63b83cef91fd801320820.zip	Duden Dictionary Data Set I.dictionary	Duden-Wissensnetz deutsche Sprache
6	5557420	sha1:850ac61502def8e17d37d759d1d0f20e5745274f	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/adca17cee72f0b5b2396c86f2e98f84d5be3e335.zip	Hindi.dictionary	राजपाल हिन्दी शब्दकोश
